,huc12,i,j,wght
692,020402030808,45,25,0.04090552183675061
693,020402030808,42,26,0.08806967222534988
694,020402030808,41,26,0.010240531795814129
695,020402030808,42,25,0.11440604137702036
696,020402030808,41,25,0.08627683797273474
697,020402030808,40,25,0.007218749342120848
698,020402030808,44,25,0.11240179574313021
699,020402030808,43,25,0.11440702116319328
700,020402030808,44,24,0.03136362518794714
701,020402030808,43,24,0.06927287545010831
702,020402030808,42,24,0.08102719496582816
703,020402030808,41,24,0.07825774294145443
704,020402030808,40,24,0.05129831311438164
705,020402020102,41,47,0.00015761088335976994
706,020402020102,41,46,0.010305499850150477
707,020402020102,41,45,0.0018530192479513173
708,020402020102,38,46,0.0003244424403792103
709,020402020102,37,46,0.0012710343611419168
710,020402020102,40,45,0.09332427004771403
711,020402020102,39,45,0.038378850177466936
712,020402020102,38,45,0.05950445953072808
713,020402020102,37,45,0.01831148646175864
714,020402020102,40,44,0.06941069268461553
715,020402020102,39,44,0.11813983706244073
716,020402020102,38,44,0.12287155356768648
717,020402020102,37,44,0.015563753049626601
718,020402020102,40,43,0.0171953375140577
719,020402020102,39,43,0.1337507652921033
720,020402020102,38,43,0.08954295372510385
721,020402020102,40,42,0.00017023836548593486
722,020402020102,39,42,0.047805900759715296
723,020402020102,38,42,0.000983154933494388
724,020402020102,39,41,0.0006239964254858691
725,020402020102,40,47,0.04498797844410828
726,020402020102,40,46,0.10717585273348477
727,020402020102,39,46,0.008347312441940844
728,020402020602,33,28,0.025928418836071075
729,020402020602,32,28,0.0001188968606952972
730,020402020602,34,27,0.041486995584510626
731,020402020602,33,27,0.10505873010759295
732,020402020602,35,26,0.029487200347401422
733,020402020602,34,26,0.13629963921670638
734,020402020602,33,26,0.0071524128749898405
735,020402020602,36,25,6.829082961272801e-06
736,020402020602,35,25,0.11365596911748006
737,020402020602,34,25,0.04871483086336115
738,020402020602,36,24,0.01455264253513268
739,020402020602,35,24,0.16745568088552445
740,020402020602,34,24,0.040646884048937314
741,020402020602,36,23,0.09139672838264504
742,020402020602,35,23,0.09949487982258708
743,020402020602,36,22,0.05769731845636841
744,020402020602,35,22,0.02084594297703588
745,020401060404,60,18,0.00030993902386514127
746,020401060404,59,18,0.003586442178945353
747,020401060404,60,17,0.016696619089742935
748,020401060404,59,17,0.11372276672322325
749,020401060404,58,17,0.0001002452637374486
750,020401060404,60,16,0.005705754282729405
751,020401060404,59,16,0.06788326107319814
752,020401060404,58,16,0.1010340497471032
753,020401060404,57,16,0.011877234200742517
754,020401060404,60,15,0.009746704866159287
755,020401060404,59,15,0.16299562545095608
756,020401060404,58,15,0.16840552935459951
757,020401060404,57,15,0.1268674851281572
758,020401060404,60,14,0.0037069900099032777
759,020401060404,59,14,0.08417838923539692
760,020401060404,58,14,0.06953796272633558
761,020401060404,57,14,0.04646680701609816
762,020401060404,56,15,0.0061211341669243375
763,020401060404,56,14,0.0010570604621810984
764,020401020505,88,18,0.0119733573653126
765,020401020505,89,19,0.0030069413861634584
766,020401020505,90,18,0.02484405374615857
767,020401020505,89,18,0.2569975028077051
768,020401020505,91,17,0.04791040535506449
769,020401020505,90,17,0.27755451967296085
770,020401020505,89,17,0.22800667231226932
771,020401020505,90,16,0.07394507861411094
772,020401020505,89,16,0.0757614687402546
773,020402050308,28,23,0.029688512987675234
774,020402050308,27,23,0.09478636113873047
775,020402050308,26,23,0.0017982629112254366
776,020402050308,28,22,0.137341421509429
777,020402050308,27,22,0.22915444832056242
778,020402050308,26,22,0.053353151284025485
779,020402050308,28,21,0.20620307986233233
780,020402050308,27,21,0.05029188705008896
781,020402050308,26,21,0.0016778427082407696
782,020402050308,28,20,0.00409154122453488
783,020402050308,29,22,0.03488953164431672
784,020402050308,29,21,0.15672395935883895
785,020401050904,52,30,0.04062216461448687
786,020401050904,55,29,0.00766134531770174
787,020401050904,54,29,0.09586918927065487
788,020401050904,51,30,0.020035328848028496
789,020401050904,51,29,0.078485044755778
790,020401050904,53,29,0.08407763996598734
791,020401050904,52,29,0.07886435164594845
792,020401050904,54,28,0.0007400515659241147
793,020401050904,53,28,0.0631811100184037
794,020401050904,52,28,0.10949580559155314
795,020401050904,53,27,0.0847943746638305
796,020401050904,52,27,0.07853343521344605
797,020401050904,51,28,0.020732954607981673
798,020401050904,51,27,0.025687373498369893
799,020401050904,51,26,0.05063162694788286
800,020401050904,51,25,0.00962268285902507
801,020401050904,53,26,0.03271192018614099
802,020401050904,52,26,0.11698140752540745
803,020401050904,52,25,0.001272192903446423
804,020401020102,93,28,0.09726596538002462
805,020401020102,92,28,0.18644373397439964
806,020401020102,91,28,0.09726428579706894
807,020401020102,92,27,0.2093291924273759
808,020401020102,91,27,0.20088446526733403
809,020401020102,90,27,0.06758467665877811
810,020401020102,92,26,0.00017854723985364873
811,020401020102,91,26,0.04933324944908321
812,020401020102,90,26,0.02888969198056263
813,020401020102,93,27,0.06282619182551594
814,020401060810,55,23,0.054195532389505204
815,020401060810,54,23,0.010788377178500461
816,020401060810,57,21,0.010251521857294662
817,020401060810,55,22,0.10334548807130127
818,020401060810,54,22,0.14752768254853565
819,020401060810,53,22,0.09060085378045456
820,020401060810,56,21,0.05613121441701543
821,020401060810,55,21,0.14475426292328467
822,020401060810,54,21,0.11935411363436885
823,020401060810,53,21,0.11601458632970933
824,020401060810,56,20,0.09541759265908353
825,020401060810,57,20,0.03995652865428198
826,020401060810,55,20,0.011662245556664145
827,020402070501,7,33,0.00794545529077387
828,020402070501,6,33,0.005183958423122856
829,020402070501,5,33,0.014377499479671724
830,020402070501,8,32,0.005573013168128615
831,020402070501,7,32,0.2042218991792367
832,020402070501,6,32,0.21193810131703197
833,020402070501,5,32,0.11699203707352439
834,020402070501,8,31,0.003682956452967239
835,020402070501,7,31,0.15320713139056635
836,020402070501,6,31,0.18398909048404985
837,020402070501,5,31,0.038981468578851465
838,020402070501,7,30,0.02501782822996215
839,020402070501,6,30,0.028889560932115338
840,020402020506,31,35,0.005428773137448553
841,020402020506,30,35,0.00014546938265941746
842,020402020506,32,34,0.012493739171143057
843,020402020506,31,34,0.09377524206153634
844,020402020506,30,34,0.06666317655752538
845,020402020506,32,33,0.10061225559902191
846,020402020506,33,33,0.00026745481675706154
847,020402020506,33,32,0.0028315771430757475
848,020402020506,31,33,0.12705688168778548
849,020402020506,30,33,0.08507047376016504
850,020402020506,32,32,0.12081770544864374
851,020402020506,31,32,0.1270575062382672
852,020402020506,30,32,0.042248076733342285
853,020402020506,32,31,0.10868988084148623
854,020402020506,33,31,0.003889422689519508
855,020402020506,33,30,0.04023298129813587
856,020402020506,31,31,0.042482838316998624
857,020402020506,30,31,0.0009853197292848423
858,020402020506,32,30,0.01925122538720262
859,020402030610,43,17,0.0006355070940557106
860,020402030610,44,16,0.00937490611517364
861,020402030610,43,16,0.14311497271154286
862,020402030610,44,15,0.15984879926884657
863,020402030610,43,15,0.23093046249739396
864,020402030610,44,14,0.03523239480367671
865,020402030610,43,14,0.00935013483163943
866,020402030610,42,17,0.04962890494018673
867,020402030610,41,17,0.0070461079822593505
868,020402030610,42,16,0.2465387755807453
869,020402030610,41,16,0.03032833984978201
870,020402030610,42,15,0.07797069432469882
871,020402050801,22,26,0.02208047298135485
872,020402050801,21,26,0.03867071302294449
873,020402050801,22,25,0.37348497252886764
874,020402050801,21,25,0.1977614790633724
875,020402050801,22,24,0.2930486136637296
876,020402050801,21,24,0.07495374873972953
877,020401040103,85,27,0.005485878712786587
878,020401040103,84,27,0.013864376896156317
879,020401040103,87,26,0.05375348092543145
880,020401040103,86,26,0.16687624631660192
881,020401040103,85,26,0.2210127659076955
882,020401040103,84,26,0.061173440447021166
883,020401040103,88,25,0.03796927298225775
884,020401040103,87,25,0.22294569851637044
885,020401040103,86,25,0.11913992102034077
886,020401040103,85,25,0.06349468540516223
887,020401040103,84,25,0.004667202891052927
888,020401040103,88,24,0.0026162125728087624
889,020401040103,87,24,0.027000817406314936
890,020402010202,45,28,0.017042407103450917
891,020402010202,44,28,0.029007173845224925
892,020402010202,46,27,0.019221863469597106
893,020402010202,45,27,0.18882033120252642
894,020402010202,44,27,0.24476007779374429
895,020402010202,43,27,0.030978226228773408
896,020402010202,46,26,0.0069702103325688415
897,020402010202,45,26,0.19621511943089565
898,020402010202,44,26,0.22003728312689474
899,020402010202,43,26,0.03840875244229754
900,020402010202,45,25,0.004055906678797903
901,020402010202,44,25,0.004482648345230026
902,020401020303,100,30,0.010617179812851745
903,020401020303,99,30,0.01636430200478406
904,020401020303,101,29,0.019214303877779344
905,020401020303,100,29,0.1218825576701302
906,020401020303,99,29,0.13206340626305843
907,020401020303,98,29,0.05300191345413347
908,020401020303,97,29,0.000433807207456626
909,020401020303,97,28,0.03341130565515628
910,020401020303,97,27,0.03301299473236521
911,020401020303,101,28,0.01861451659947415
912,020401020303,100,28,0.11368742720516103
913,020401020303,99,28,0.13500781564965983
914,020401020303,98,28,0.1350123894431837
915,020401020303,100,27,0.013027065839693016
916,020401020303,99,27,0.05572481340360747
917,020401020303,98,27,0.10161373541715049
918,020401020303,97,26,0.0046459451872068935
919,020401020303,98,26,0.002664520577146951
920,020401060104,64,16,0.000666877091518512
921,020401060104,65,15,0.21360780068785773
922,020401060104,64,15,0.1917753979038725
923,020401060104,65,14,0.14927269417510453
924,020401060104,64,14,0.2829620423995605
925,020401060104,63,14,0.07207140368665152
926,020401060104,65,13,0.01414140698292157
927,020401060104,64,13,0.07550237707251276
928,020401050605,58,27,0.03738745057989203
929,020401050605,57,27,0.00010958986616580156
930,020401050605,56,27,0.008583969168512586
931,020401050605,58,26,0.008517472687763903
932,020401050605,57,26,0.121908379420425
933,020401050605,56,26,0.17243353277346504
934,020401050605,55,26,0.09115895897942618
935,020401050605,54,26,0.05474728363819285
936,020401050605,53,26,0.06708444675012923
937,020401050605,56,25,0.036587810493309704
938,020401050605,55,25,0.10160439995009414
939,020401050605,54,25,0.15271647823827003
940,020401050605,53,25,0.12360825747556835
941,020401050605,52,25,0.00030260834628679644
942,020401050605,57,25,0.005220622505182345
943,020401050605,54,24,0.0031132848100920946
944,020401050605,53,24,0.014915454317222382
945,020402030405,46,9,0.0014315481502926016
946,020402030405,45,9,0.02375100959854993
947,020402030405,44,9,0.029581350934469782
948,020402030405,47,8,0.018164079867685624
949,020402030405,46,8,0.22135190010720762
950,020402030405,45,8,0.2329449971096139
951,020402030405,44,8,0.10120261182895784
952,020402030405,47,7,0.13235428444706318
953,020402030405,46,7,0.232517419438489
954,020402030405,45,7,0.006650630674021743
955,020402030405,46,6,5.016784364840484e-05
956,020401030503,73,19,0.00826035639262185
957,020401030503,72,19,0.03197262860933666
958,020401030503,71,19,0.03612643657529899
959,020401030503,73,18,0.012032877079303863
960,020401030503,70,19,0.11818572991140146
961,020401030503,69,19,0.09270888413387285
962,020401030503,70,18,0.1567275892867102
963,020401030503,72,18,0.15344079213613843
964,020401030503,71,18,0.15672535169029814
965,020401030503,73,17,0.0034258159972436805
966,020401030503,72,17,0.013682227946719956
967,020401030503,71,17,0.04722431336782698
968,020401030503,69,18,0.10200847749179952
969,020401030503,70,17,0.06445565368423739
970,020401030503,69,17,0.0030228656971908355
971,020401060809,56,23,0.004814694032852197
972,020401060809,56,22,0.27701438071969386
973,020401060809,57,22,0.04084318849462705
974,020401060809,57,21,0.14411035654483456
975,020401060809,55,22,0.18467138241185202
976,020401060809,56,21,0.2854407411889091
977,020401060809,55,21,0.06310525660723236
978,020402070405,9,32,0.1723777618944815
979,020402070405,11,33,0.05254577773381968
980,020402070405,10,33,0.030917882068162632
981,020402070405,11,32,0.21109707405005995
982,020402070405,10,32,0.36877664915486236
983,020402070405,11,31,0.04216812925435332
984,020402070405,9,31,0.008208475186924559
985,020402070405,10,31,0.11390825065733562
986,020401040604,68,26,0.006342771090549231
987,020401040604,67,26,0.010116474823084042
988,020401040604,69,25,0.1441633944778245
989,020401040604,68,25,0.16024615065249043
990,020401040604,67,25,0.0633423315901359
991,020401040604,72,25,0.01676820934059664
992,020401040604,71,25,0.029591137337783523
993,020401040604,70,25,0.05957461001558362
994,020401040604,72,24,0.0299682240055773
995,020401040604,71,24,0.10177738209652197
996,020401040604,70,24,0.15461574726981864
997,020401040604,69,24,0.1713345812769384
998,020401040604,68,24,0.04341071379933993
999,020401040604,67,24,9.748179166687185e-07
1000,020401040604,69,23,0.008681922620577471
1001,020401040604,68,23,6.537478526204204e-05
1002,020401060501,60,21,0.044061868300664414
1003,020401060501,59,21,0.005145097305584897
1004,020401060501,60,20,0.10484711036693017
1005,020401060501,59,20,0.09822825365561917
1006,020401060501,60,19,0.05844903835215294
1007,020401060501,59,19,0.14861218095126716
1008,020401060501,58,19,0.05055916619485748
1009,020401060501,60,18,0.0029908151274172156
1010,020401060501,59,18,0.1087165150889768
1011,020401060501,58,18,0.12493716391215513
1012,020401060501,57,18,0.0061862953923803345
1013,020401060501,59,17,0.04129255569998759
1014,020401060501,58,17,0.14829189216442434
1015,020401060501,57,17,0.01710878065386278
1016,020401060501,58,16,0.04057326683371915
1017,020401050903,51,29,0.05556778460924252
1018,020401050903,50,29,0.04444881403496084
1019,020401050903,52,28,0.03763767826178313
1020,020401050903,52,27,0.10191584495344776
1021,020401050903,51,28,0.22190920037659262
1022,020401050903,50,28,0.24597396813154448
1023,020401050903,49,28,0.006226306617765316
1024,020401050903,51,27,0.20489354749910446
1025,020401050903,50,27,0.06589597923501407
1026,020401050903,51,26,0.015530876280544769
1027,020402060405,26,38,0.06314866609163054
1028,020402060405,25,38,0.0048748782044132225
1029,020402060405,27,37,0.025219828161290665
1030,020402060405,26,37,0.1192615900054639
1031,020402060405,25,37,0.1088257529682465
1032,020402060405,24,37,0.0033446189383788557
1033,020402060405,27,36,0.011273335266052556
1034,020402060405,26,36,0.12587378941272134
1035,020402060405,23,36,0.0094820360425404
1036,020402060405,25,36,0.13642844788207464
1037,020402060405,24,36,0.10206610205375269
1038,020402060405,27,35,0.0006784655055443915
1039,020402060405,26,35,0.116312413230756
